,experiment_name,step,sequence_size,checkpoint_path,psnr,ssim,lpips,num_rays_per_sec,fps
40,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,41000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000041000.ckpt,13.075714111328125,0.6421190500259399,0.4125063419342041,79343.109375,0.08609278500080109
41,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,42000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000042000.ckpt,13.58893871307373,0.6725058555603027,0.40820589661598206,78653.8203125,0.08534485846757889
42,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,43000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000043000.ckpt,14.391481399536133,0.7010913491249084,0.4050144851207733,78564.671875,0.08524812757968903
43,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,44000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000044000.ckpt,14.477733612060547,0.7043456435203552,0.40500515699386597,78812.015625,0.08551651239395142
44,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,45000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000045000.ckpt,15.370606422424316,0.7186605334281921,0.4018580913543701,72859.4765625,0.07905759662389755
45,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,46000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000046000.ckpt,15.002035140991211,0.7134735584259033,0.4026889204978943,78743.7578125,0.0854424461722374
46,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,47000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000047000.ckpt,16.33733367919922,0.7091813683509827,0.4025425314903259,78629.8515625,0.08531884849071503
47,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,48000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000048000.ckpt,16.405366897583008,0.7115072011947632,0.4007282257080078,78774.7421875,0.08547607064247131
48,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,49000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000049000.ckpt,16.435325622558594,0.6977559924125671,0.401458740234375,78050.828125,0.08469057083129883
49,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,50000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000050000.ckpt,16.44100570678711,0.6946614980697632,0.3977036476135254,78822.75,0.08552815765142441
50,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,51000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000051000.ckpt,15.267786979675293,0.6521061658859253,0.4020363688468933,79463.0546875,0.08622293174266815
51,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,52000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000052000.ckpt,14.831110000610352,0.6426448225975037,0.3953043520450592,78299.9921875,0.0849609300494194
52,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,53000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000053000.ckpt,16.02640724182129,0.6727643609046936,0.4032459259033203,78678.2421875,0.08537135273218155
53,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,54000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000054000.ckpt,15.52119255065918,0.6576642394065857,0.3976897597312927,78758.4609375,0.08545839786529541
54,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,55000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000055000.ckpt,16.378461837768555,0.699505090713501,0.4016185998916626,78792.109375,0.08549490571022034
55,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,56000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000056000.ckpt,16.372940063476562,0.6864771246910095,0.3982292711734772,78563.265625,0.08524660021066666
56,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,57000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000057000.ckpt,16.20606803894043,0.6813797950744629,0.4037230610847473,78816.8125,0.08552172034978867
